2019-12-11 16:29:00.525 [main] INFO  com.jet.cloud.deepmind.Application - Starting Application on jizhong-PC with PID 25584 (D:\zycworkspace\JET-PARK\target\classes started by jizhong in D:\zycworkspace\JET-PARK) 
2019-12-11 16:29:10.284 [ost-startStop-1] INFO  c.j.c.d.c.s.h.AccessSecurityMetadataSource - [全局权限映射集合初始化]: {Ant [pattern='/admin/monitorConf', GET]=[ROLE2, @needAuth], Ant [pattern='/alarmCondition/query', POST]=[ROLE2, @needAuth], Ant [pattern='/common/queryMonitorPageInfoData', POST]=[ROLE2, @needAuth], Ant [pattern='/common/queryHistoryInfoData', POST]=[ROLE2, @needAuth], Ant [pattern='/tree/startOrOver', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/alarmQuery', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/indexData', GET]=[ROLE2, @needAuth], Ant [pattern='/datasource/update', POST]=[ROLE2, @needAuth], Ant [pattern='/userGroup/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyPara/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObjData/query', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/queryMeter', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/displayTreeConf', GET]=[ROLE2, @needAuth], Ant [pattern='/user/add', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/reportQuery', GET]=[ROLE2, @needAuth], Ant [pattern='/comprehensiveShow/queryAllSiteImgByHtImgId', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObjData/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/menuAndFunction/getAllMenu', GET]=[ROLE2, @needAuth], Ant [pattern='/tree/download', GET]=[ROLE2, @needAuth], Ant [pattern='/reportManage/importExcel', POST]=[ROLE2, @needAuth], Ant [pattern='/menuAndFunction/getFunctionsByMenuId/*', GET]=[ROLE2, @needAuth], Ant [pattern='/energyMonitoring/updateRightHtImg', POST]=[ROLE2, @needAuth], Ant [pattern='/sysLog/exportExcel?*', GET]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/importExcel', POST]=[ROLE2, @needAuth], Ant [pattern='/projectEnergyConsume/usageInfoPie', POST]=[ROLE2, @needAuth], Ant [pattern='/tree/exportExcel', GET]=[ROLE2, @needAuth], Ant [pattern='/reportParaDetail/delete', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyType/add', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/energyType', GET]=[ROLE2, @needAuth], Ant [pattern='/park/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/role/add', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/site', GET]=[ROLE2, @needAuth], Ant [pattern='/tree/queryTreeInfoDetail', POST]=null, Ant [pattern='/projectEnergyConsume/calendar', POST]=[ROLE2, @needAuth], Ant [pattern='/projectEnergyConsume/usageInfoCompare', POST]=[ROLE2, @needAuth], Ant [pattern='/projectEnergyConsume/rank', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonthlyUsagePlan/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/energyPlan', GET]=[ROLE2, @needAuth], Ant [pattern='/reportQuery/query', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonthlyUsagePlan/add', POST]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/datasource/queryDataSource', POST]=[ROLE2, @needAuth], Ant [pattern='/co2Manage/getData', POST]=[ROLE2, @needAuth], Ant [pattern='/reportManage/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/carbonManagement', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/park', GET]=[ROLE2, @needAuth], Ant [pattern='/gdpMonthly/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/history', GET]=[ROLE2, @needAuth], Ant [pattern='/comprehensiveShow/updateSiteImg', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/loadRanking', GET]=[ROLE2, @needAuth], Ant [pattern='/gdpMonthly/add', POST]=[ROLE2, @needAuth], Ant [pattern='/sysParameter/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyType/query', POST]=[ROLE2, @needAuth], Ant [pattern='/common/queryAnalysisPageInfoData', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyPara/query', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObj/add', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObjData/add', POST]=[ROLE2, @needAuth], Ant [pattern='/alarmMsg/query', POST]=[ROLE2, @needAuth], Ant [pattern='/alarmMsg/ack', POST]=[ROLE2, @needAuth], Ant [pattern='/park/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/alarmCondition/update', POST]=[ROLE2, @needAuth], Ant [pattern='/role/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObj/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/downLoad?id', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyPara/add', POST]=[ROLE2, @needAuth], Ant [pattern='/alarm/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/documentManagement/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/burden', GET]=[ROLE2, @needAuth], Ant [pattern='/documentManagement/query', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/indexRanking', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/complexConf', GET]=[ROLE2, @needAuth], Ant [pattern='/user/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyType/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/tree/queryLeftNavigation', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/usageInformation', GET]=[ROLE2, @needAuth], Ant [pattern='/role/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyPara/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/userGroup', GET]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/addOrEdit', POST]=[ROLE2, @needAuth], Ant [pattern='/site/querySite', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/analogy', GET]=[ROLE2, @needAuth], Ant [pattern='/energyBalance/getTreeData', POST]=[ROLE2, @needAuth], Ant [pattern='/site/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/sysParameter/query', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/balance', GET]=[ROLE2, @needAuth], Ant [pattern='/datasource/deleteDataSource', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/complex', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/GDPManagement', GET]=[ROLE2, @needAuth], Ant [pattern='/datasource/insert', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonthlyUsagePlan/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/download', GET]=[ROLE2, @needAuth], Ant [pattern='/role/query', POST]=[ROLE2, @needAuth], Ant [pattern='/menuAndFunction/updateMenu', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/sysLog', GET]=[ROLE2, @needAuth], Ant [pattern='/reportManage/enableOrDisableReport', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonitoring/insertRightHtImg', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/importExcel', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonitoring/deleteRightHtImg', POST]=[ROLE2, @needAuth], Ant [pattern='/energyMonthlyUsagePlan/query', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/alarmConfiguration', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/reportManagement', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/energyGrade', GET]=[ROLE2, @needAuth], Ant [pattern='/documentManagement/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/gdpMonthly/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/exportExcel/null', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyGrade/query', POST]=[ROLE2, @needAuth], Ant [pattern='/documentManagement/add', POST]=[ROLE2, @needAuth], Ant [pattern='/reportManage/query', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/user', GET]=[ROLE2, @needAuth], Ant [pattern='/user/resetPwd/', GET]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObj/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyType/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/menuAndFunction/updateFunction', POST]=[ROLE2, @needAuth], Ant [pattern='/tree/deleteOrgTreeDetail', POST]=[ROLE2, @needAuth], Ant [pattern='/htImg/queryRightHtImg', POST]=[ROLE2, @needAuth], Ant [pattern='/reportParaDetail/query', POST]=[ROLE2, @needAuth], Ant [pattern='/park/queryPark', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/add', POST]=[ROLE2, @needAuth], Ant [pattern='/userGroup/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/alarmCondition/add', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/ratio', GET]=[ROLE2, @needAuth], Ant [pattern='/site/add', POST]=[ROLE2, @needAuth], Ant [pattern='/sysLog/query', POST]=[ROLE2, @needAuth], Ant [pattern='/reportParaDetail/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/user/query', POST]=[ROLE2, @needAuth], Ant [pattern='/energyAnalysis/queryPageInfoTimeData', POST]=[ROLE2, @needAuth], Ant [pattern='/meter/download', GET]=[ROLE2, @needAuth], Ant [pattern='/alarm/update', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/device', GET]=[ROLE2, @needAuth], Ant [pattern='/tree/importExcel', POST]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObjData/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/comprehensiveShow/querySiteImg', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyGrade/add', POST]=[ROLE2, @needAuth], Ant [pattern='/documentManagement/download/*', GET]=[ROLE2, @needAuth], Ant [pattern='/benchmarkingObj/query', POST]=[ROLE2, @needAuth], Ant [pattern='/site/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/fileManagement', GET]=[ROLE2, @needAuth], Ant [pattern='/reportManage/add', POST]=[ROLE2, @needAuth], Ant [pattern='/userGroup/query', POST]=[ROLE2, @needAuth], Ant [pattern='/export', GET]=[ROLE2, @needAuth], Ant [pattern='/projectEnergyConsume/realTimeLoad', POST]=[ROLE2, @needAuth], Ant [pattern='/alarm/add', POST]=[ROLE2, @needAuth], Ant [pattern='/comprehensiveShow/deleteSiteImg', POST]=[ROLE2, @needAuth], Ant [pattern='/alarm/queryLeftAlarmInfos', POST]=[ROLE2, @needAuth], Ant [pattern='/reportObjDetail/query', POST]=null, Ant [pattern='/admin/dataSource', GET]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyGrade/delete/*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/menu', GET]=[ROLE2, @needAuth], Ant [pattern='/gdpMonthly/query', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/energyCalendar', GET]=[ROLE2, @needAuth], Ant [pattern='/reportManage/exportExcel?*', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/sysPara', GET]=[ROLE2, @needAuth], Ant [pattern='/alarmCondition/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/tree/deleteOrgTree', POST]=[ROLE2, @needAuth], Ant [pattern='/alarmMsg/updateMemo', POST]=[ROLE2, @needAuth], Ant [pattern='/export/pdf', GET]=[ROLE2, @needAuth], Ant [pattern='/userGroup/add', POST]=[ROLE2, @needAuth], Ant [pattern='/role/editAuth', POST]=[ROLE2, @needAuth], Ant [pattern='/tree/insertOrUpdateOrgTree', POST]=[ROLE2, @needAuth], Ant [pattern='/user/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/admin/map', GET]=[ROLE2, @needAuth], Ant [pattern='/tree/insertOrUpdateOrgTreeDetail', POST]=[ROLE2, @needAuth], Ant [pattern='/sysEnergyGrade/edit', POST]=[ROLE2, @needAuth], Ant [pattern='/reportManage/delete', POST]=[ROLE2, @needAuth], Ant [pattern='/park/add', POST]=[ROLE2, @needAuth], Ant [pattern='/comprehensiveShow/insertSiteImg', POST]=[ROLE2, @needAuth], Ant [pattern='/null', GET]=null, Ant [pattern='/admin/meter', GET]=[ROLE2, @needAuth], Ant [pattern='/admin/role', GET]=[ROLE2, @needAuth], Ant [pattern='/login', POST]=null, Ant [pattern='/login', GET]=null, Ant [pattern='/system/**', GET]=null, Ant [pattern='/public/**', GET]=null, Ant [pattern='/jet-stomp-websocket/**', POST]=null, Ant [pattern='/htweb/**', POST]=null, Ant [pattern='/htwebPre/**', POST]=null, Ant [pattern='/api/v1/**', POST]=null, Ant [pattern='/common/getHtConfig', GET]=null, Ant [pattern='/energyMap/getSiteList', GET]=null, Ant [pattern='/common/queryHistoryLeftData', GET]=null, Ant [pattern='/energyMonitoring/queryLeftHtImg', POST]=null, Ant [pattern='/common/queryHistoryLeftTree', POST]=null, Ant [pattern='/common/queryParameter', GET]=null, Ant [pattern='/common/getRtdbTenantId', GET]=null, Ant [pattern='/common/queryParkOrSite', GET]=null, Ant [pattern='/meter/getAllCurrentSite', POST]=null, Ant [pattern='/common/queryEnergyParaIdOrEnergyParaName', POST]=null, Ant [pattern='/reportQuery/queryReport', POST]=null, Ant [pattern='/meter/getCurrentSiteByEnergyTypeId', POST]=null, Ant [pattern='/user/getAllUserGroup', GET]=null, Ant [pattern='/user/getAllRoles', GET]=null, Ant [pattern='/role/getMenuAndButtons', GET]=null, Ant [pattern='/common/getCurrentMenuTree', GET]=null, Ant [pattern='/energyMap/getDetail/*', GET]=null, Ant [pattern='/energyBalance/getObjectClassType', POST]=null, Ant [pattern='/common/getAllCurrentSite/*', GET]=null, Ant [pattern='/common/getAllCurrentSite', GET]=null, Ant [pattern='/common/queryEnergyTypes', GET]=null, Ant [pattern='/user/resetPwd/*', GET]=null, Ant [pattern='/userGroup/queryParkAndSite', GET]=null, Ant [pattern='/userGroup/queryParkAndSiteByUserGroupId/*', GET]=null, Ant [pattern='/userGroup/queryByUserGroupId/*', GET]=null, Ant [pattern='/datasource/queryCondition', GET]=null, Ant [pattern='/park/isExistPark', GET]=null, Ant [pattern='/common/queryEnergyTypesAll', GET]=null, Ant [pattern='/common/queryMonitorHistoryInfoData', POST]=null, Ant [pattern='/comprehensiveShow/queryAllSiteImg', POST]=null, Ant [pattern='/menuAndFunction/add', POST]=null, Ant [pattern='/common/queryComprehensiveHistoryInfoData', POST]=null, Ant [pattern='/comprehensiveShow/querySiteImg', POST]=null, Ant [pattern='/datasource/queryDataSourceById/*', GET]=null, Ant [pattern='/park/queryFirstPark', GET]=null, Ant [pattern='/site/querySiteById/*', GET]=null, Ant [pattern='/benchmarkingObj/queryById/*', GET]=null, Ant [pattern='/benchmarkingObjData/queryById/*', GET]=null, Ant [pattern='/alarm/queryLeftAlarmById/*', GET]=null, Ant [pattern='/user/updatePwd', POST]=null, Ant [pattern='/alarmCondition/getByIndex', POST]=null} 
2019-12-11 16:29:10.349 [ost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*] 
2019-12-11 16:29:10.350 [ost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*] 
2019-12-11 16:29:10.350 [ost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'accessSecurityInterceptor' to: [/*] 
2019-12-11 16:29:10.350 [ost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'corsConfig' to: [/*] 
2019-12-11 16:29:10.350 [ost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/] 
2019-12-11 16:29:13.001 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService  'clientInboundChannelExecutor' 
2019-12-11 16:29:13.021 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService  'clientOutboundChannelExecutor' 
2019-12-11 16:29:13.964 [main] INFO  c.c.s.a.SpringAnnotationScanner - editorEventHandler bean listeners added 
2019-12-11 16:29:13.995 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService  
2019-12-11 16:29:14.006 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService  'taskScheduler' 
2019-12-11 16:29:14.017 [main] INFO  c.j.c.d.s.scheduler.TaskRunnable - 未配置cron表达式，报警程序停止 
2019-12-11 16:29:14.461 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmCondition/add],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmConditionController.add(com.jet.cloud.deepmind.entity.AlarmCondition) 
2019-12-11 16:29:14.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmCondition/update],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmConditionController.update(com.jet.cloud.deepmind.entity.AlarmCondition) 
2019-12-11 16:29:14.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmCondition/delete],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmConditionController.delete(com.alibaba.fastjson.JSONObject) 
2019-12-11 16:29:14.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmCondition/query],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmConditionController.query(com.jet.cloud.deepmind.model.QueryVO) 
2019-12-11 16:29:14.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmCondition/getByIndex],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmConditionController.getByIndex(com.alibaba.fastjson.JSONObject) 
2019-12-11 16:29:14.465 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarm/add],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmController.add(com.jet.cloud.deepmind.entity.Alarm) 
2019-12-11 16:29:14.465 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarm/delete],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmController.delete(com.alibaba.fastjson.JSONObject) 
2019-12-11 16:29:14.466 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarm/edit],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmController.edit(com.jet.cloud.deepmind.entity.Alarm) 
2019-12-11 16:29:14.466 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarm/queryLeftAlarmInfos],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmController.queryLeftAlarmInfos(com.jet.cloud.deepmind.model.QueryVO) 
2019-12-11 16:29:14.466 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarm/queryLeftAlarmById/{id}],methods=[GET]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmController.queryLeftAlarmById(java.lang.Integer) 
2019-12-11 16:29:14.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmMsg/check],methods=[GET]}" onto public void com.jet.cloud.deepmind.controller.alarm.AlarmMsgController.check() 
2019-12-11 16:29:14.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmMsg/query],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmMsgController.query(com.jet.cloud.deepmind.model.QueryVO) 
2019-12-11 16:29:14.467 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmMsg/ack],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmMsgController.ack(java.util.List<java.lang.Integer>) 
2019-12-11 16:29:14.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alarmMsg/updateMemo],methods=[POST]}" onto public com.jet.cloud.deepmind.model.Response com.jet.cloud.deepmind.controller.alarm.AlarmMsgController.updateMemo(com.alibaba.fastjson.JSONObject) 
2019-12-11 16:29:14.472 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/meter/query],methods=[POST]}" onto public com.jet.cloud.deepmind.common.VResult com.jet.cloud.deepmind.controller.api.ApiController.queryMeter(com.alibaba.fastjson.JSONObject) 
2019-12-11 16:29:14.472 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/send],methods=[GET]}" onto public void com.jet.cloud.deepmind.controller.api.ApiController.send() 
2019-12-11 16:29:14.473 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/v1/meter-usage-value/query],methods=[POST]}" onto public com.jet.cloud.deepmind.common.VResult com.jet.cloud.deepmind.controller.api.ApiController.queryMeterUsageValue(com.alibaba.fastjson.JSONObject) 
